customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C03060,Female,1,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.1,572.66,No
C03061,Female,1,No,No,22,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,64.73,1240.71,No
C03062,Female,0,No,Yes,72,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,63.62,4821.8,No
C03063,Female,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),71.72,3699.94,No
C03064,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.59,2326.32,No
C03065,Female,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,66.89,4088.78,No
C03066,Male,0,No,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,55.04,830.34,Yes
C03067,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.06,2318.1,No
C03068,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,18.0,No
C03069,Female,0,No,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.32,6229.1,No
C03070,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),98.19,2714.69,No
C03071,Female,0,No,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.78,3419.64,No
C03072,Male,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.09,631.63,Yes
C03073,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.4,1100.59,No
C03074,Male,1,Yes,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,51.46,556.74,Yes
C03075,Female,0,No,No,28,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),68.52,1490.31,Yes
C03076,Female,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,83.66,3905.4,No
C03077,Male,1,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,71.64,18.0,No
C03078,Male,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.42,175.46,No
C03079,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,60.12,1388.86,No
C03080,Male,1,Yes,No,13,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,743.13,Yes
C03081,Male,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.0,18.0,No
C03082,Female,0,Yes,No,10,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,39.7,504.03,Yes
C03083,Male,0,No,No,8,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,39.95,314.69,Yes
C03084,Female,0,No,No,60,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,24.94,1370.3,No
C03085,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,1202.71,No
C03086,Female,1,Yes,No,38,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,64.68,2596.54,No
C03087,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,19.83,275.57,No
C03088,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,45.71,2082.82,No
C03089,Female,0,No,No,24,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),60.08,1526.86,Yes
C03090,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),61.98,2617.84,Yes
C03091,Female,0,No,Yes,18,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),59.8,1142.88,Yes
C03092,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.0,18.0,No
C03093,Female,0,Yes,No,36,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),45.79,1207.66,No
C03094,Male,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),47.55,1005.83,Yes
C03095,Female,0,No,Yes,66,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),59.63,4088.78,No
C03096,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,70.9,3077.52,Yes
C03097,Male,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.58,1254.5,No
C03098,Female,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,1000.81,No
C03099,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.82,2145.31,Yes
C03100,Male,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.02,104.92,No
C03101,Male,0,No,Yes,17,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,48.88,968.05,No
C03102,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,257.06,No
C03103,Female,1,Yes,No,1,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Mailed check,46.34,340.94,No
C03104,Female,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),81.73,688.38,Yes
C03105,Male,0,No,No,7,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),64.67,162.56,No
C03106,Female,0,No,No,1,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,41.58,18.0,No
C03107,Female,0,No,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.34,1166.75,No
C03108,Male,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.2,63.15,Yes
C03109,Female,0,No,No,19,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),68.45,1002.74,Yes
C03110,Male,0,No,No,17,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.39,1206.27,Yes
C03111,Male,1,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.36,18.0,No
C03112,Female,1,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,83.05,5879.58,No
C03113,Female,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),71.4,1933.29,No
C03114,Female,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.36,1306.53,No
C03115,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,341.55,No
C03116,Male,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,67.19,2869.71,No
C03117,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,87.3,6487.47,No
C03118,Female,0,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),56.65,733.14,No
C03119,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.51,1842.26,No
C03120,Female,0,Yes,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.0,719.19,No
C03121,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,1200.85,No
C03122,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,63.27,550.59,Yes
C03123,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Electronic check,64.33,2037.01,No
C03124,Male,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,70.31,457.76,Yes
C03125,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1277.4,No
C03126,Female,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),25.96,1034.05,No
C03127,Female,1,Yes,No,62,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),74.54,4715.67,No
C03128,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,70.73,4897.03,No
C03129,Female,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.0,429.64,No
C03130,Female,0,Yes,Yes,36,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.83,1823.48,No
C03131,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,1301.14,No
C03132,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.35,1008.88,No
C03133,Male,0,Yes,No,18,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,35.11,119.98,No
C03134,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,73.41,583.36,Yes
C03135,Male,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,603.68,No
C03136,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,71.93,5270.42,No
C03137,Female,0,No,No,10,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),34.75,910.89,No
C03138,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,44.77,1947.09,No
C03139,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,32.59,103.72,No
C03140,Female,0,No,Yes,20,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,37.14,249.05,No
C03141,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,64.07,46.51,Yes
C03142,Male,0,No,No,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,68.35,1175.21,Yes
C03143,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.02,18.0,Yes
C03144,Male,0,No,No,30,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,53.29,1860.29,Yes
C03145,Female,1,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.9,1265.85,No
C03146,Female,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Credit card (automatic),77.4,4043.15,No
C03147,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),51.98,1486.2,Yes
C03148,Male,0,Yes,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,75.98,5462.34,No
C03149,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,49.81,2524.36,No
C03150,Male,1,Yes,Yes,4,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,42.65,157.14,No
C03151,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,18.0,299.37,Yes
C03152,Female,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,46.62,18.0,No
C03153,Male,0,No,No,15,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,18.0,377.72,No
C03154,Male,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,67.78,1501.49,Yes
C03155,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),79.56,5763.92,No
C03156,Female,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),68.48,1230.7,No
C03157,Male,0,No,Yes,48,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),90.32,3939.17,No
C03158,Female,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.79,622.99,Yes
C03159,Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.58,132.7,No
C03160,Female,0,No,No,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),54.07,2814.31,No
C03161,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.96,281.68,No
C03162,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.22,4475.61,No
C03163,Male,0,No,No,5,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Electronic check,87.84,268.14,Yes
C03164,Male,0,No,Yes,61,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Electronic check,60.25,3551.73,No
C03165,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),72.48,3264.59,No
C03166,Female,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),60.09,1535.36,No
C03167,Male,0,No,Yes,60,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.5,5655.28,No
C03168,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.0,188.26,No
C03169,Female,0,Yes,Yes,5,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.29,365.94,Yes
C03170,Male,0,Yes,Yes,5,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,66.47,18.0,Yes
C03171,Male,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,61.01,694.35,No
C03172,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.55,1379.36,No
C03173,Female,0,Yes,No,66,No,No phone service,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,19.36,1304.52,No
C03174,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),49.88,18.0,Yes
C03175,Female,0,No,Yes,72,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),47.78,3635.27,No
C03176,Female,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),86.36,6252.51,No
C03177,Male,0,No,No,41,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.38,1171.74,No
C03178,Male,0,No,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,1442.64,No
C03179,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),48.0,1977.68,No
C03180,Male,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.36,853.46,No
C03181,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Mailed check,71.26,2048.5,No
C03182,Male,0,Yes,No,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,30.76,677.24,No
C03183,Female,1,No,Yes,4,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,68.08,18.0,Yes
C03184,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,100.3,734.73,Yes
C03185,Female,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),63.09,1613.26,No
C03186,Male,0,No,Yes,3,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.03,313.88,Yes
C03187,Female,0,No,No,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,80.33,5736.6,No
C03188,Female,0,No,No,22,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),41.12,605.86,No
C03189,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,77.41,1200.75,No
C03190,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),47.6,428.33,No
C03191,Female,0,No,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),52.5,738.94,No
C03192,Male,0,Yes,No,11,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),37.27,242.23,No
C03193,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,284.05,No
C03194,Female,0,No,Yes,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,7065.17,No
C03195,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),57.11,395.79,No
C03196,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,568.28,No
C03197,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),77.6,134.93,Yes
C03198,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,64.58,4615.18,No
C03199,Female,1,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,494.88,No
C03200,Male,1,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,65.82,2432.81,Yes
C03201,Male,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.54,1031.29,No
C03202,Female,0,No,Yes,29,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,75.29,2358.92,No
C03203,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),77.46,18.0,No
C03204,Male,0,No,Yes,17,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,56.84,1104.22,No
C03205,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,35.88,316.92,Yes
C03206,Male,0,No,Yes,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,66.58,1265.28,Yes
C03207,Male,1,No,No,16,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,62.65,802.73,No
C03208,Female,0,Yes,No,56,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,46.72,2705.58,No
C03209,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,32.96,367.84,No
C03210,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.47,498.6,Yes
C03211,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),73.6,5292.48,No
C03212,Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.11,1537.66,No
C03213,Female,0,No,Yes,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,1382.89,No
